Z,ion_charge,nele,parent_config,level_config,J,parity,term,level_meV,level_eV,has_nist_level,parent_config_id,element,E_nist_hartree,E_fac_hartree,E_pinn_hartree,ΔE_PINN_meV,ΔE_FAC_meV,ΔE_PINN_FAC_meV,E_nist_meV
14,13,1,1s1,5s1,0.5,0,2S,2560047.218022551,2560.047218022551,True,28115158,Z14,-3.92,-3.9311250089572956,-3.85331654548645,1814.5492369849737,-302.7269157270474,2117.276152712021,-106668.63408427296
14,13,1,1s1,6s1,0.5,0,2S,2592640.411770523,2592.640411770523,True,28115158,Z14,-2.7222222222222223,-2.728777135010821,-2.6937344074249268,775.1929317533819,-178.36826369933033,953.5611954527122,-74075.44033630067
14,13,1,1s1,7s1,0.5,0,2S,2612293.079614848,2612.293079614848,True,28115158,Z14,-2.0,-2.004180349615256,-1.9746533632278442,689.717123243893,-113.75310802400247,803.4702312678954,-54422.772491976
14,13,1,1s1,8s1,0.5,0,2S,2625048.4169176547,2625.048416917655,True,28115158,Z14,-1.53125,-1.5340768391082875,-1.5185524225234985,345.51868510143896,-76.92221083087588,422.44089593231485,-41667.435189169126
14,13,1,1s1,9s1,0.5,0,2S,2633793.4341795794,2633.7934341795794,True,28115158,Z14,-1.2098765432098766,-1.2118762933241614,-1.2103959321975708,-14.133294356059958,-54.41597275526154,40.28267839920158,-32922.41792724474
14,13,1,1s1,10s1,0.5,0,2S,2640048.693585756,2640.0486935857557,True,28115158,Z14,-0.98,-0.9814661942824631,-0.9711803197860718,239.99572486729846,-39.89717893176223,279.89290379906066,-26667.15852106824
15,14,1,1s1,1s1,0.5,0,2S,0.0,0.0,True,28115158,Z15,-112.5,-112.83883379710983,-113.11377716064453,-16701.727387264164,-9220.137326350265,-7481.590060913901,-3061280.95267365
15,14,1,1s1,2s1,0.5,0,2S,2295960.7145052375,2295.9607145052373,True,28115158,Z15,-28.125,-28.230949392123033,-28.21224021911621,-2373.927298555842,-2883.0298315875016,509.10253303166,-765320.2381684125
15,14,1,1s1,3s1,0.5,0,2S,2721138.6245988,2721.1386245988,True,28115158,Z15,-12.5,-12.537595693063997,-12.528072357177734,-763.8877539986637,-1023.0309251500319,259.1431711513681,-340142.32807485
15,14,1,1s1,4s1,0.5,0,2S,2869950.8931315467,2869.9508931315468,True,28115158,Z15,-7.03125,-7.057744330401972,-6.993376731872559,1030.5841274136749,-720.9474578968832,1751.531585310558,-191330.05954210312
15,14,1,1s1,5s1,0.5,0,2S,2938829.714566704,2938.829714566704,True,28115158,Z15,-4.5,-4.513965069240456,-4.430063247680664,1903.0759801514473,-380.00889305400955,2283.084873205457,-122451.238106946
15,14,1,1s1,6s1,0.5,0,2S,2976245.3706549373,2976.2453706549372,True,28115158,Z15,-3.125,-3.1332355628361475,-3.083514928817749,1128.8662953825374,-224.10108128751287,1352.9673766700503,-85035.5820187125
15,14,1,1s1,7s1,0.5,0,2S,2998805.8311905144,2998.8058311905143,True,28115158,Z15,-2.295918367346939,-2.301173734183877,-2.2542648315429688,1133.4504512729245,-143.00581686428075,1276.4562681372054,-62475.12148313572
15,14,1,1s1,8s1,0.5,0,2S,3013448.437788124,3013.448437788124,True,28115158,Z15,-1.7578125,-1.761367868829785,-1.7352590560913086,613.7104733766272,-96.74651447422357,710.4569878508507,-47832.51488552578
15,14,1,1s1,9s1,0.5,0,2S,3023487.3606653335,3023.4873606653337,True,28115158,Z15,-1.3888888888888888,-1.3914048684521656,-1.4022808074951172,-364.41266976891285,-68.46329168333612,-295.9493780855767,-37793.592008316664
15,14,1,1s1,10s1,0.5,0,2S,3030668.1431469135,3030.6681431469133,True,28115158,Z15,-1.125,-1.1268451788089593,-1.1313095092773438,-171.6904939684454,-50.20987326350338,-121.48062070494203,-30612.8095267365
